Word,Frequency,Ph_Count,Letter_Count,Validity,Script,Language,Listing
pobercel,NA,NA,NA,Non_Word,Native,English,7
pombed,NA,NA,NA,Non_Word,Native,English,7
pongstript,NA,NA,NA,Non_Word,Native,English,7
ponnitive,NA,NA,NA,Non_Word,Native,English,7
pooges,NA,NA,NA,Non_Word,Native,English,7
porbession,NA,NA,NA,Non_Word,Native,English,7
porely,NA,NA,NA,Non_Word,Native,English,7
porphactive,NA,NA,NA,Non_Word,Native,English,7
porsalnel,NA,NA,NA,Non_Word,Native,English,7
potean,NA,NA,NA,Non_Word,Native,English,7
povedilal,NA,NA,NA,Non_Word,Native,English,7
pramon,NA,NA,NA,Non_Word,Native,English,7
prarafy,NA,NA,NA,Non_Word,Native,English,7
prebit,NA,NA,NA,Non_Word,Native,English,7
predukes,NA,NA,NA,Non_Word,Native,English,7
prelt,NA,NA,NA,Non_Word,Native,English,7
preported,NA,NA,NA,Non_Word,Native,English,7
preser,NA,NA,NA,Non_Word,Native,English,7
presibate,NA,NA,NA,Non_Word,Native,English,7
preternies,NA,NA,NA,Non_Word,Native,English,7
priberents,NA,NA,NA,Non_Word,Native,English,7
prief,NA,NA,NA,Non_Word,Native,English,7
priltives,NA,NA,NA,Non_Word,Native,English,7
prinnidra,NA,NA,NA,Non_Word,Native,English,7
priur,NA,NA,NA,Non_Word,Native,English,7
proborts,NA,NA,NA,Non_Word,Native,English,7
probrolmers,NA,NA,NA,Non_Word,Native,English,7
procegings,NA,NA,NA,Non_Word,Native,English,7
procorul,NA,NA,NA,Non_Word,Native,English,7
procreyming,NA,NA,NA,Non_Word,Native,English,7
prolagers,NA,NA,NA,Non_Word,Native,English,7
prolyming,NA,NA,NA,Non_Word,Native,English,7
promies,NA,NA,NA,Non_Word,Native,English,7
promishes,NA,NA,NA,Non_Word,Native,English,7
pronumed,NA,NA,NA,Non_Word,Native,English,7
prooble,NA,NA,NA,Non_Word,Native,English,7
proost,NA,NA,NA,Non_Word,Native,English,7
propent,NA,NA,NA,Non_Word,Native,English,7
prorame,NA,NA,NA,Non_Word,Native,English,7
prorld,NA,NA,NA,Non_Word,Native,English,7
proroled,NA,NA,NA,Non_Word,Native,English,7
prorting,NA,NA,NA,Non_Word,Native,English,7
provel,NA,NA,NA,Non_Word,Native,English,7
pruments,NA,NA,NA,Non_Word,Native,English,7
pruslical,NA,NA,NA,Non_Word,Native,English,7
prutulily,NA,NA,NA,Non_Word,Native,English,7
psolicual,NA,NA,NA,Non_Word,Native,English,7
pumer,NA,NA,NA,Non_Word,Native,English,7
pumers,NA,NA,NA,Non_Word,Native,English,7
purfent,NA,NA,NA,Non_Word,Native,English,7
purshales,NA,NA,NA,Non_Word,Native,English,7
purshare,NA,NA,NA,Non_Word,Native,English,7
quoke,NA,NA,NA,Non_Word,Native,English,7
rantum,NA,NA,NA,Non_Word,Native,English,7
rarms,NA,NA,NA,Non_Word,Native,English,7
raroo,NA,NA,NA,Non_Word,Native,English,7
rarution,NA,NA,NA,Non_Word,Native,English,7
rarutions,NA,NA,NA,Non_Word,Native,English,7
rastings,NA,NA,NA,Non_Word,Native,English,7
ravoations,NA,NA,NA,Non_Word,Native,English,7
reats,NA,NA,NA,Non_Word,Native,English,7
rebemned,NA,NA,NA,Non_Word,Native,English,7
rebert,NA,NA,NA,Non_Word,Native,English,7
rebiphing,NA,NA,NA,Non_Word,Native,English,7
reboles,NA,NA,NA,Non_Word,Native,English,7
rebracted,NA,NA,NA,Non_Word,Native,English,7
rebuital,NA,NA,NA,Non_Word,Native,English,7
rebute,NA,NA,NA,Non_Word,Native,English,7
rechasts,NA,NA,NA,Non_Word,Native,English,7
rechise,NA,NA,NA,Non_Word,Native,English,7
reciouning,NA,NA,NA,Non_Word,Native,English,7
recure,NA,NA,NA,Non_Word,Native,English,7
redate,NA,NA,NA,Non_Word,Native,English,7
redyme,NA,NA,NA,Non_Word,Native,English,7
reemed,NA,NA,NA,Non_Word,Native,English,7
reesirds,NA,NA,NA,Non_Word,Native,English,7
refaid,NA,NA,NA,Non_Word,Native,English,7
refands,NA,NA,NA,Non_Word,Native,English,7
refestless,NA,NA,NA,Non_Word,Native,English,7
regese,NA,NA,NA,Non_Word,Native,English,7
regoicize,NA,NA,NA,Non_Word,Native,English,7
regotmert,NA,NA,NA,Non_Word,Native,English,7
regrores,NA,NA,NA,Non_Word,Native,English,7
reliard,NA,NA,NA,Non_Word,Native,English,7
remech,NA,NA,NA,Non_Word,Native,English,7
remechs,NA,NA,NA,Non_Word,Native,English,7
remevite,NA,NA,NA,Non_Word,Native,English,7
remucetion,NA,NA,NA,Non_Word,Native,English,7
renicked,NA,NA,NA,Non_Word,Native,English,7
repaped,NA,NA,NA,Non_Word,Native,English,7
repertant,NA,NA,NA,Non_Word,Native,English,7
repileen,NA,NA,NA,Non_Word,Native,English,7
repill,NA,NA,NA,Non_Word,Native,English,7
repompassed,NA,NA,NA,Non_Word,Native,English,7
repoonses,NA,NA,NA,Non_Word,Native,English,7
reputir,NA,NA,NA,Non_Word,Native,English,7
reraching,NA,NA,NA,Non_Word,Native,English,7
rerassly,NA,NA,NA,Non_Word,Native,English,7
reretement,NA,NA,NA,Non_Word,Native,English,7
rerorned,NA,NA,NA,Non_Word,Native,English,7
reroused,NA,NA,NA,Non_Word,Native,English,7
reshartible,NA,NA,NA,Non_Word,Native,English,7
reslets,NA,NA,NA,Non_Word,Native,English,7
resoir,NA,NA,NA,Non_Word,Native,English,7
respere,NA,NA,NA,Non_Word,Native,English,7
restert,NA,NA,NA,Non_Word,Native,English,7
reswissed,NA,NA,NA,Non_Word,Native,English,7
retherement,NA,NA,NA,Non_Word,Native,English,7
retipe,NA,NA,NA,Non_Word,Native,English,7
revoup,NA,NA,NA,Non_Word,Native,English,7
rooline,NA,NA,NA,Non_Word,Native,English,7
rosiply,NA,NA,NA,Non_Word,Native,English,7
rouched,NA,NA,NA,Non_Word,Native,English,7
routh,NA,NA,NA,Non_Word,Native,English,7
rumiral,NA,NA,NA,Non_Word,Native,English,7
rurned,NA,NA,NA,Non_Word,Native,English,7
rurry,NA,NA,NA,Non_Word,Native,English,7
russing,NA,NA,NA,Non_Word,Native,English,7
sacely,NA,NA,NA,Non_Word,Native,English,7
saleinal,NA,NA,NA,Non_Word,Native,English,7
salens,NA,NA,NA,Non_Word,Native,English,7
sallirility,NA,NA,NA,Non_Word,Native,English,7
saming,NA,NA,NA,Non_Word,Native,English,7
samrifect,NA,NA,NA,Non_Word,Native,English,7
sangs,NA,NA,NA,Non_Word,Native,English,7
saplilation,NA,NA,NA,Non_Word,Native,English,7
sattebs,NA,NA,NA,Non_Word,Native,English,7
scate,NA,NA,NA,Non_Word,Native,English,7
scayed,NA,NA,NA,Non_Word,Native,English,7
sceasy,NA,NA,NA,Non_Word,Native,English,7
schooch,NA,NA,NA,Non_Word,Native,English,7
scove,NA,NA,NA,Non_Word,Native,English,7
scrilet,NA,NA,NA,Non_Word,Native,English,7
scrilm,NA,NA,NA,Non_Word,Native,English,7
seach,NA,NA,NA,Non_Word,Native,English,7
seces,NA,NA,NA,Non_Word,Native,English,7
senter,NA,NA,NA,Non_Word,Native,English,7
serbs,NA,NA,NA,Non_Word,Native,English,7
serder,NA,NA,NA,Non_Word,Native,English,7
sersed,NA,NA,NA,Non_Word,Native,English,7
sertitisate,NA,NA,NA,Non_Word,Native,English,7
sesare,NA,NA,NA,Non_Word,Native,English,7
sevie,NA,NA,NA,Non_Word,Native,English,7
sextanent,NA,NA,NA,Non_Word,Native,English,7
sheas,NA,NA,NA,Non_Word,Native,English,7
shicked,NA,NA,NA,Non_Word,Native,English,7
shiming,NA,NA,NA,Non_Word,Native,English,7
shoat,NA,NA,NA,Non_Word,Native,English,7
shobs,NA,NA,NA,Non_Word,Native,English,7
shouring,NA,NA,NA,Non_Word,Native,English,7
shreduce,NA,NA,NA,Non_Word,Native,English,7
shring,NA,NA,NA,Non_Word,Native,English,7
siffs,NA,NA,NA,Non_Word,Native,English,7
signanise,NA,NA,NA,Non_Word,Native,English,7
sikment,NA,NA,NA,Non_Word,Native,English,7
sinding,NA,NA,NA,Non_Word,Native,English,7
sined,NA,NA,NA,Non_Word,Native,English,7
sirtor,NA,NA,NA,Non_Word,Native,English,7
sitsch,NA,NA,NA,Non_Word,Native,English,7
sittre,NA,NA,NA,Non_Word,Native,English,7
skedselves,NA,NA,NA,Non_Word,Native,English,7
slatchly,NA,NA,NA,Non_Word,Native,English,7
slimer,NA,NA,NA,Non_Word,Native,English,7
smace,NA,NA,NA,Non_Word,Native,English,7
smousack,NA,NA,NA,Non_Word,Native,English,7
sneen,NA,NA,NA,Non_Word,Native,English,7
snuting,NA,NA,NA,Non_Word,Native,English,7
solposes,NA,NA,NA,Non_Word,Native,English,7
soned,NA,NA,NA,Non_Word,Native,English,7
sosool,NA,NA,NA,Non_Word,Native,English,7
sothprat,NA,NA,NA,Non_Word,Native,English,7
sowncow,NA,NA,NA,Non_Word,Native,English,7
spave,NA,NA,NA,Non_Word,Native,English,7
spemozic,NA,NA,NA,Non_Word,Native,English,7
spight,NA,NA,NA,Non_Word,Native,English,7
splot,NA,NA,NA,Non_Word,Native,English,7
spold,NA,NA,NA,Non_Word,Native,English,7
spomity,NA,NA,NA,Non_Word,Native,English,7
spouch,NA,NA,NA,Non_Word,Native,English,7
squank,NA,NA,NA,Non_Word,Native,English,7
squead,NA,NA,NA,Non_Word,Native,English,7
squeat,NA,NA,NA,Non_Word,Native,English,7
stalfpation,NA,NA,NA,Non_Word,Native,English,7
stapes,NA,NA,NA,Non_Word,Native,English,7
staroons,NA,NA,NA,Non_Word,Native,English,7
staros,NA,NA,NA,Non_Word,Native,English,7
steek,NA,NA,NA,Non_Word,Native,English,7
sterst,NA,NA,NA,Non_Word,Native,English,7
stert,NA,NA,NA,Non_Word,Native,English,7
stied,NA,NA,NA,Non_Word,Native,English,7
stins,NA,NA,NA,Non_Word,Native,English,7
stips,NA,NA,NA,Non_Word,Native,English,7
stiry,NA,NA,NA,Non_Word,Native,English,7
stobs,NA,NA,NA,Non_Word,Native,English,7
stods,NA,NA,NA,Non_Word,Native,English,7
stomed,NA,NA,NA,Non_Word,Native,English,7
stonks,NA,NA,NA,Non_Word,Native,English,7
stoped,NA,NA,NA,Non_Word,Native,English,7
stovess,NA,NA,NA,Non_Word,Native,English,7
strant,NA,NA,NA,Non_Word,Native,English,7
strarms,NA,NA,NA,Non_Word,Native,English,7
strin,NA,NA,NA,Non_Word,Native,English,7
strint,NA,NA,NA,Non_Word,Native,English,7
strints,NA,NA,NA,Non_Word,Native,English,7
strite,NA,NA,NA,Non_Word,Native,English,7
strosh,NA,NA,NA,Non_Word,Native,English,7
stusod,NA,NA,NA,Non_Word,Native,English,7
suflame,NA,NA,NA,Non_Word,Native,English,7
suile,NA,NA,NA,Non_Word,Native,English,7
suldect,NA,NA,NA,Non_Word,Native,English,7
sumberting,NA,NA,NA,Non_Word,Native,English,7
sumociur,NA,NA,NA,Non_Word,Native,English,7
suppames,NA,NA,NA,Non_Word,Native,English,7
surkty,NA,NA,NA,Non_Word,Native,English,7
surskills,NA,NA,NA,Non_Word,Native,English,7
surspire,NA,NA,NA,Non_Word,Native,English,7
suspistions,NA,NA,NA,Non_Word,Native,English,7
sustosed,NA,NA,NA,Non_Word,Native,English,7
sustry,NA,NA,NA,Non_Word,Native,English,7
swaced,NA,NA,NA,Non_Word,Native,English,7
swane,NA,NA,NA,Non_Word,Native,English,7
swaneger,NA,NA,NA,Non_Word,Native,English,7
swant,NA,NA,NA,Non_Word,Native,English,7
swintum,NA,NA,NA,Non_Word,Native,English,7
swites,NA,NA,NA,Non_Word,Native,English,7
sysemn,NA,NA,NA,Non_Word,Native,English,7
tanced,NA,NA,NA,Non_Word,Native,English,7
tangmical,NA,NA,NA,Non_Word,Native,English,7
taniuty,NA,NA,NA,Non_Word,Native,English,7
tasped,NA,NA,NA,Non_Word,Native,English,7
tassible,NA,NA,NA,Non_Word,Native,English,7
teldnigned,NA,NA,NA,Non_Word,Native,English,7
theights,NA,NA,NA,Non_Word,Native,English,7
thomified,NA,NA,NA,Non_Word,Native,English,7
threans,NA,NA,NA,Non_Word,Native,English,7
tomorlub,NA,NA,NA,Non_Word,Native,English,7
toosbament,NA,NA,NA,Non_Word,Native,English,7
transtrobed,NA,NA,NA,Non_Word,Native,English,7
trarkbort,NA,NA,NA,Non_Word,Native,English,7
trenter,NA,NA,NA,Non_Word,Native,English,7
trissing,NA,NA,NA,Non_Word,Native,English,7
trivard,NA,NA,NA,Non_Word,Native,English,7
troured,NA,NA,NA,Non_Word,Native,English,7
truyerly,NA,NA,NA,Non_Word,Native,English,7
teple,NA,NA,NA,Non_Word,Native,English,7
twills,NA,NA,NA,Non_Word,Native,English,7
uccensive,NA,NA,NA,Non_Word,Native,English,7
uffer,NA,NA,NA,Non_Word,Native,English,7
ugshade,NA,NA,NA,Non_Word,Native,English,7
uheryll,NA,NA,NA,Non_Word,Native,English,7
ujafaty,NA,NA,NA,Non_Word,Native,English,7
ulnates,NA,NA,NA,Non_Word,Native,English,7
unatch,NA,NA,NA,Non_Word,Native,English,7
underbreaps,NA,NA,NA,Non_Word,Native,English,7
unlyth,NA,NA,NA,Non_Word,Native,English,7
unsworm,NA,NA,NA,Non_Word,Native,English,7
unverely,NA,NA,NA,Non_Word,Native,English,7
urners,NA,NA,NA,Non_Word,Native,English,7
urttul,NA,NA,NA,Non_Word,Native,English,7
usconent,NA,NA,NA,Non_Word,Native,English,7
usgional,NA,NA,NA,Non_Word,Native,English,7
uxacating,NA,NA,NA,Non_Word,Native,English,7
vampose,NA,NA,NA,Non_Word,Native,English,7
vapemparily,NA,NA,NA,Non_Word,Native,English,7
vasupt,NA,NA,NA,Non_Word,Native,English,7
vectam,NA,NA,NA,Non_Word,Native,English,7
vellays,NA,NA,NA,Non_Word,Native,English,7
vennar,NA,NA,NA,Non_Word,Native,English,7
vennars,NA,NA,NA,Non_Word,Native,English,7
vivunally,NA,NA,NA,Non_Word,Native,English,7
walves,NA,NA,NA,Non_Word,Native,English,7
wanced,NA,NA,NA,Non_Word,Native,English,7
wathes,NA,NA,NA,Non_Word,Native,English,7
weafly,NA,NA,NA,Non_Word,Native,English,7
weized,NA,NA,NA,Non_Word,Native,English,7
welfose,NA,NA,NA,Non_Word,Native,English,7
welmime,NA,NA,NA,Non_Word,Native,English,7
whesiionly,NA,NA,NA,Non_Word,Native,English,7
whockly,NA,NA,NA,Non_Word,Native,English,7
wilerous,NA,NA,NA,Non_Word,Native,English,7
wineletter,NA,NA,NA,Non_Word,Native,English,7
wiolists,NA,NA,NA,Non_Word,Native,English,7
wirring,NA,NA,NA,Non_Word,Native,English,7
wisigra,NA,NA,NA,Non_Word,Native,English,7
wissering,NA,NA,NA,Non_Word,Native,English,7
wixant,NA,NA,NA,Non_Word,Native,English,7
wongue,NA,NA,NA,Non_Word,Native,English,7
womos,NA,NA,NA,Non_Word,Native,English,7
wothes,NA,NA,NA,Non_Word,Native,English,7
wrerer,NA,NA,NA,Non_Word,Native,English,7
wrering,NA,NA,NA,Non_Word,Native,English,7
अंकैगॉन,NA,NA,NA,Non_Word,Trans,English,8
अदरन्यूज,NA,NA,NA,Non_Word,Trans,English,8
अप्टियन्स,NA,NA,NA,Non_Word,Trans,English,8
अप्पिउडली,NA,NA,NA,Non_Word,Trans,English,8
अफाइड,NA,NA,NA,Non_Word,Trans,English,8
अब्डेसिशन,NA,NA,NA,Non_Word,Trans,English,8
अम्पर,NA,NA,NA,Non_Word,Trans,English,8
अम्बिसर,NA,NA,NA,Non_Word,Trans,English,8
अर्पर्ड,NA,NA,NA,Non_Word,Trans,English,8
अर्मर्स,NA,NA,NA,Non_Word,Trans,English,8
अर्राने,NA,NA,NA,Non_Word,Trans,English,8
अलनेइट,NA,NA,NA,Non_Word,Trans,English,8
अल्मियस,NA,NA,NA,Non_Word,Trans,English,8
अल्शन,NA,NA,NA,Non_Word,Trans,English,8
अस्ज़िटेड,NA,NA,NA,Non_Word,Trans,English,8
अस्सेरिंग,NA,NA,NA,Non_Word,Trans,English,8
आउटसे,NA,NA,NA,Non_Word,Trans,English,8
उकसर्स,NA,NA,NA,Non_Word,Trans,English,8
उटामेशन्स,NA,NA,NA,Non_Word,Trans,English,8
ऑकर्स,NA,NA,NA,Non_Word,Trans,English,8
ऑक्यूसेस,NA,NA,NA,Non_Word,Trans,English,8
ऑडलस,NA,NA,NA,Non_Word,Trans,English,8
ऑब्ज़ॉल्स,NA,NA,NA,Non_Word,Trans,English,8
ऑरलैस,NA,NA,NA,Non_Word,Trans,English,8
ऑर्वॉन,NA,NA,NA,Non_Word,Trans,English,8
ऑसरड,NA,NA,NA,Non_Word,Trans,English,8
ऑसिसेल्स,NA,NA,NA,Non_Word,Trans,English,8
ऑसिसेस्ट,NA,NA,NA,Non_Word,Trans,English,8
ओजेरेंट,NA,NA,NA,Non_Word,Trans,English,8
ओनाग्रा,NA,NA,NA,Non_Word,Trans,English,8
ओबालिंग,NA,NA,NA,Non_Word,Trans,English,8
ओमाथो,NA,NA,NA,Non_Word,Trans,English,8
ओरानिथ्स,NA,NA,NA,Non_Word,Trans,English,8
ओरिच्स,NA,NA,NA,Non_Word,Trans,English,8
ओरोफ़ुअल,NA,NA,NA,Non_Word,Trans,English,8
ओव,NA,NA,NA,Non_Word,Trans,English,8
ओशेक्टिव,NA,NA,NA,Non_Word,Trans,English,8
ओसेशन,NA,NA,NA,Non_Word,Trans,English,8
काउंड,NA,NA,NA,Non_Word,Trans,English,8
काउन्ड्स,NA,NA,NA,Non_Word,Trans,English,8
क्लंटी,NA,NA,NA,Non_Word,Trans,English,8
क्लेसिंग,NA,NA,NA,Non_Word,Trans,English,8
क्वोनड,NA,NA,NA,Non_Word,Trans,English,8
गडिंग,NA,NA,NA,Non_Word,Trans,English,8
गेवोस,NA,NA,NA,Non_Word,Trans,English,8
गैंडो,NA,NA,NA,Non_Word,Trans,English,8
ग्रालो,NA,NA,NA,Non_Word,Trans,English,8
ग्रुओसाटी,NA,NA,NA,Non_Word,Trans,English,8
ग्रॉबिशन,NA,NA,NA,Non_Word,Trans,English,8
ग्लिलिंग,NA,NA,NA,Non_Word,Trans,English,8
चटमेंट,NA,NA,NA,Non_Word,Trans,English,8
चसेस,NA,NA,NA,Non_Word,Trans,English,8
चार्ड,NA,NA,NA,Non_Word,Trans,English,8
चिंडिंग,NA,NA,NA,Non_Word,Trans,English,8
चेलिंग,NA,NA,NA,Non_Word,Trans,English,8
चेल्ल,NA,NA,NA,Non_Word,Trans,English,8
चेह,NA,NA,NA,Non_Word,Trans,English,8
चैम,NA,NA,NA,Non_Word,Trans,English,8
चैवेन,NA,NA,NA,Non_Word,Trans,English,8
चोंटर्स,NA,NA,NA,Non_Word,Trans,English,8
चोंटेड,NA,NA,NA,Non_Word,Trans,English,8
जालेम,NA,NA,NA,Non_Word,Trans,English,8
टेंसमिक,NA,NA,NA,Non_Word,Trans,English,8
टेक्कुअली,NA,NA,NA,Non_Word,Trans,English,8
टेलीप्लैट्स,NA,NA,NA,Non_Word,Trans,English,8
टैनट,NA,NA,NA,Non_Word,Trans,English,8
टोंडेस,NA,NA,NA,Non_Word,Trans,English,8
टोनल्स,NA,NA,NA,Non_Word,Trans,English,8
टोफिप्टर,NA,NA,NA,Non_Word,Trans,English,8
ट्राटरी,NA,NA,NA,Non_Word,Trans,English,8
ट्राथरेर,NA,NA,NA,Non_Word,Trans,English,8
ट्राल्व्ड,NA,NA,NA,Non_Word,Trans,English,8
ट्रिलिंग,NA,NA,NA,Non_Word,Trans,English,8
ट्रीप्स,NA,NA,NA,Non_Word,Trans,English,8
ट्रूम,NA,NA,NA,Non_Word,Trans,English,8
ट्रैटल,NA,NA,NA,Non_Word,Trans,English,8
ट्रोवेटेड,NA,NA,NA,Non_Word,Trans,English,8
ट्वोलो,NA,NA,NA,Non_Word,Trans,English,8
डिनेल,NA,NA,NA,Non_Word,Trans,English,8
डिर्टनर,NA,NA,NA,Non_Word,Trans,English,8
डिस्सिंग,NA,NA,NA,Non_Word,Trans,English,8
डीक्विटी,NA,NA,NA,Non_Word,Trans,English,8
डेवेरोल्डेस,NA,NA,NA,Non_Word,Trans,English,8
डोपल्स,NA,NA,NA,Non_Word,Trans,English,8
ड्राउड,NA,NA,NA,Non_Word,Trans,English,8
ड्रासेज़र,NA,NA,NA,Non_Word,Trans,English,8
थाइन्स,NA,NA,NA,Non_Word,Trans,English,8
थ्रोर्डआट,NA,NA,NA,Non_Word,Trans,English,8
नइस,NA,NA,NA,Non_Word,Trans,English,8
नाइरेल,NA,NA,NA,Non_Word,Trans,English,8
नागोली,NA,NA,NA,Non_Word,Trans,English,8
निएप्रेर,NA,NA,NA,Non_Word,Trans,English,8
निफ़्स,NA,NA,NA,Non_Word,Trans,English,8
निम्ड,NA,NA,NA,Non_Word,Trans,English,8
नूटली,NA,NA,NA,Non_Word,Trans,English,8
नेर्डेली,NA,NA,NA,Non_Word,Trans,English,8
नॉनड,NA,NA,NA,Non_Word,Trans,English,8
नॉर्नेल,NA,NA,NA,Non_Word,Trans,English,8
नोटार्ज़,NA,NA,NA,Non_Word,Trans,English,8
नोबेड,NA,NA,NA,Non_Word,Trans,English,8
नोलाइड,NA,NA,NA,Non_Word,Trans,English,8
नोलोस,NA,NA,NA,Non_Word,Trans,English,8
पंक्ड,NA,NA,NA,Non_Word,Trans,English,8
पक्क,NA,NA,NA,Non_Word,Trans,English,8
पटीश,NA,NA,NA,Non_Word,Trans,English,8
पप्स,NA,NA,NA,Non_Word,Trans,English,8
परपिफ़िकंट,NA,NA,NA,Non_Word,Trans,English,8
परफेड,NA,NA,NA,Non_Word,Trans,English,8
परफ्यूज़,NA,NA,NA,Non_Word,Trans,English,8
पर्शन,NA,NA,NA,Non_Word,Trans,English,8
पलिज़,NA,NA,NA,Non_Word,Trans,English,8
पाडोएशन,NA,NA,NA,Non_Word,Trans,English,8
पाप्मिटेड,NA,NA,NA,Non_Word,Trans,English,8
पिफ़र,NA,NA,NA,Non_Word,Trans,English,8
पिफ़र,NA,NA,NA,Non_Word,Trans,English,8
पीडेबल,NA,NA,NA,Non_Word,Trans,English,8
पीबॉन्स,NA,NA,NA,Non_Word,Trans,English,8
पुट्टुंग,NA,NA,NA,Non_Word,Trans,English,8
पुल्टिक्रा,NA,NA,NA,Non_Word,Trans,English,8
पुस्लिप्ड,NA,NA,NA,Non_Word,Trans,English,8
पेरबेंस,NA,NA,NA,Non_Word,Trans,English,8
पेरबैंट्स,NA,NA,NA,Non_Word,Trans,English,8
पेलफ्ट,NA,NA,NA,Non_Word,Trans,English,8
पेवरेट,NA,NA,NA,Non_Word,Trans,English,8
पैंशियल,NA,NA,NA,Non_Word,Trans,English,8
पैगेनेबल,NA,NA,NA,Non_Word,Trans,English,8
पैनेंड,NA,NA,NA,Non_Word,Trans,English,8
पैबडेंट,NA,NA,NA,Non_Word,Trans,English,8
पैबिंग,NA,NA,NA,Non_Word,Trans,English,8
पैम्ड,NA,NA,NA,Non_Word,Trans,English,8
पैराक्लेथ,NA,NA,NA,Non_Word,Trans,English,8
पॉंट्स,NA,NA,NA,Non_Word,Trans,English,8
पोर्पॉर्टरी,NA,NA,NA,Non_Word,Trans,English,8
पोल्सेटरी,NA,NA,NA,Non_Word,Trans,English,8
पोवेड,NA,NA,NA,Non_Word,Trans,English,8
प्मश,NA,NA,NA,Non_Word,Trans,English,8
प्रर्टेड,NA,NA,NA,Non_Word,Trans,English,8
प्रार्निप्ल्स,NA,NA,NA,Non_Word,Trans,English,8
प्रिंग,NA,NA,NA,Non_Word,Trans,English,8
प्रिज़,NA,NA,NA,Non_Word,Trans,English,8
प्रिपेड,NA,NA,NA,Non_Word,Trans,English,8
प्रिल्ट,NA,NA,NA,Non_Word,Trans,English,8
प्रेटेरी,NA,NA,NA,Non_Word,Trans,English,8
प्रेफैप्ड,NA,NA,NA,Non_Word,Trans,English,8
प्रेबेरे,NA,NA,NA,Non_Word,Trans,English,8
प्रैक्टेड,NA,NA,NA,Non_Word,Trans,English,8
प्रॉडफ़ेस,NA,NA,NA,Non_Word,Trans,English,8
प्रॉब्स,NA,NA,NA,Non_Word,Trans,English,8
प्रॉसी,NA,NA,NA,Non_Word,Trans,English,8
प्रॉस्ट्योर,NA,NA,NA,Non_Word,Trans,English,8
प्रोगाइम,NA,NA,NA,Non_Word,Trans,English,8
प्रोज़क,NA,NA,NA,Non_Word,Trans,English,8
प्रोज़ांस,NA,NA,NA,Non_Word,Trans,English,8
प्रोटोलर,NA,NA,NA,Non_Word,Trans,English,8
प्रोडाइम,NA,NA,NA,Non_Word,Trans,English,8
प्रोनोट्शन,NA,NA,NA,Non_Word,Trans,English,8
प्रोपयर,NA,NA,NA,Non_Word,Trans,English,8
प्रोफ़ोर्लोर,NA,NA,NA,Non_Word,Trans,English,8
प्रोमेगोर,NA,NA,NA,Non_Word,Trans,English,8
प्रोलोन,NA,NA,NA,Non_Word,Trans,English,8
प्रोवास्ट्स,NA,NA,NA,Non_Word,Trans,English,8
प्रोवेट्सियन,NA,NA,NA,Non_Word,Trans,English,8
प्रोसुदल,NA,NA,NA,Non_Word,Trans,English,8
प्रोस्यूट,NA,NA,NA,Non_Word,Trans,English,8
प्लैक्टिम,NA,NA,NA,Non_Word,Trans,English,8
प्लैटफैज्ड,NA,NA,NA,Non_Word,Trans,English,8
प्लैम्ड,NA,NA,NA,Non_Word,Trans,English,8
फाउचर,NA,NA,NA,Non_Word,Trans,English,8
फेमिग,NA,NA,NA,Non_Word,Trans,English,8
फौचिंग,NA,NA,NA,Non_Word,Trans,English,8
फ्रल्योर,NA,NA,NA,Non_Word,Trans,English,8
फ्लिविट,NA,NA,NA,Non_Word,Trans,English,8
फ्लूकर,NA,NA,NA,Non_Word,Trans,English,8
फ्लूकरस,NA,NA,NA,Non_Word,Trans,English,8
फ्लेमज़,NA,NA,NA,Non_Word,Trans,English,8
फ्लेस्टि,NA,NA,NA,Non_Word,Trans,English,8
बिज़ियॉटी,NA,NA,NA,Non_Word,Trans,English,8
बिफ़िबल्स,NA,NA,NA,Non_Word,Trans,English,8
बूकेशन,NA,NA,NA,Non_Word,Trans,English,8
ब्रिगिफ़ाइड,NA,NA,NA,Non_Word,Trans,English,8
ब्रिप्स,NA,NA,NA,Non_Word,Trans,English,8
ब्रैडोल,NA,NA,NA,Non_Word,Trans,English,8
मर्ब,NA,NA,NA,Non_Word,Trans,English,8
मारेलिल,NA,NA,NA,Non_Word,Trans,English,8
मार्लियस,NA,NA,NA,Non_Word,Trans,English,8
मालोटेटर्स,NA,NA,NA,Non_Word,Trans,English,8
माव्स,NA,NA,NA,Non_Word,Trans,English,8
मिंगेबल,NA,NA,NA,Non_Word,Trans,English,8
मिंपल,NA,NA,NA,Non_Word,Trans,English,8
मिकारेट,NA,NA,NA,Non_Word,Trans,English,8
मिचेस,NA,NA,NA,Non_Word,Trans,English,8
मिफ़र,NA,NA,NA,Non_Word,Trans,English,8
मिर्मारी,NA,NA,NA,Non_Word,Trans,English,8
मिविंग,NA,NA,NA,Non_Word,Trans,English,8
मिस्टीशन,NA,NA,NA,Non_Word,Trans,English,8
मुनाट,NA,NA,NA,Non_Word,Trans,English,8
मुनियर,NA,NA,NA,Non_Word,Trans,English,8
मूथर्न,NA,NA,NA,Non_Word,Trans,English,8
मूप,NA,NA,NA,Non_Word,Trans,English,8
मेकेट,NA,NA,NA,Non_Word,Trans,English,8
मेटैक्टेड,NA,NA,NA,Non_Word,Trans,English,8
मेटैक्शन,NA,NA,NA,Non_Word,Trans,English,8
मेमैनिटी,NA,NA,NA,Non_Word,Trans,English,8
